pc_code,pc_description,unit,country_code,country_name,quantity,value
99,Other Commodities,Na,6317,Paraguay,NA,0.065907
99,Other Commodities,Na,6319,Peru,NA,3.273574
99,Other Commodities,Na,6427,Uruguay,NA,0.466139
99,Other Commodities,Na,6433,Venezuela,NA,0.49858
99,Other Commodities,Na,7012,Anguilla,NA,0.000282
99,Other Commodities,Na,7013,Antigua,NA,0.001976
99,Other Commodities,Na,7020,Aruba,NA,0.044135
99,Other Commodities,Na,7023,Bahamas,NA,0.017462
99,Other Commodities,Na,7029,Barbados,NA,0.04193
99,Other Commodities,Na,7031,Belize,NA,0.000001
99,Other Commodities,Na,7105,Dominica,NA,0.03766
99,Other Commodities,Na,7159,Grenada,NA,0.005153
99,Other Commodities,Na,7171,Guyana,NA,0.445868
99,Other Commodities,Na,7203,Jamaica,NA,0.271895
99,Other Commodities,Na,7263,Montserrat,NA,0.00003
99,Other Commodities,Na,7373,St Kitt N A,NA,0.036399
99,Other Commodities,Na,7375,St Lucia,NA,0.006484
99,Other Commodities,Na,7379,St Vincent,NA,0.002955
99,Other Commodities,Na,7405,Trinidad,NA,0.519643
99,Other Commodities,Na,8091,Costa Rica,NA,0.800919
99,Other Commodities,Na,8113,El Salvador,NA,1.041493
99,Other Commodities,Na,8165,Guatemala,NA,0.869081
99,Other Commodities,Na,8177,Honduras,NA,1.548433
99,Other Commodities,Na,8287,Nicaragua,NA,0.317867
99,Other Commodities,Na,9007,Ameri Samoa,NA,0.018843
99,Other Commodities,Na,9037,Bermuda,NA,0.000045
99,Other Commodities,Na,9045,Br Virgn Is,NA,0.000559
99,Other Commodities,Na,9065,Cayman Is,NA,0.000592
99,Other Commodities,Na,9093,Cuba,NA,0.007253
99,Other Commodities,Na,9103,Dominic Rep,NA,1.585038
99,Other Commodities,Na,9161,Guadeloupe,NA,0.011631
99,Other Commodities,Na,9175,Haiti,NA,2.314091
99,Other Commodities,Na,9253,Martinique,NA,0.011178
99,Other Commodities,Na,9259,Mexico,NA,12.405282
99,Other Commodities,Na,9277,Netherlandantil,NA,0.185662
99,Other Commodities,Na,9311,Panama Republic,NA,0.771793
99,Other Commodities,Na,9331,Puerto Rico,NA,0.016623
99,Other Commodities,Na,9383,Suriname,NA,0.020803
99,Other Commodities,Na,9411,Turks C Is,NA,0.000017
99,Other Commodities,Na,9439,Virgin Is Us,NA,0.017572
99,Other Commodities,Na,10001,Afghanistan,NA,0.645007
99,Other Commodities,Na,10017,Australia,NA,24.096469
99,Other Commodities,Na,10027,Bangladesh Pr,NA,346.239028
99,Other Commodities,Na,10038,Bhutan,NA,47.427839
99,Other Commodities,Na,10047,Brunei,NA,0.264976
99,Other Commodities,Na,10056,Cambodia,NA,0.068047
99,Other Commodities,Na,10077,China P Rp,NA,84.934592
99,Other Commodities,Na,10089,Cook Is,NA,0.000748
99,Other Commodities,Na,10127,Fiji Is,NA,0.377715
99,Other Commodities,Na,10179,Hong Kong,NA,16.219894
99,Other Commodities,Na,10187,Indonesia,NA,38.772037
99,Other Commodities,Na,10189,Iran,NA,140.799204
99,Other Commodities,Na,10205,Japan,NA,179.774064
99,Other Commodities,Na,10214,Kiribati Rep,NA,0.007996
99,Other Commodities,Na,10217,Korea Rp,NA,52.914589
99,Other Commodities,Na,10223,Lao Pd Rp,NA,3.722391
99,Other Commodities,Na,10245,Malaysia,NA,32.595409
99,Other Commodities,Na,10258,Myanmar,NA,4.477289
99,Other Commodities,Na,10261,Mongolia,NA,0.151158
99,Other Commodities,Na,10273,Nepal,NA,156.193775
99,Other Commodities,Na,10285,New Zealand,NA,5.576917
99,Other Commodities,Na,10309,Pakistan Ir,NA,25.129921
99,Other Commodities,Na,10310,Palau,NA,0.000002
99,Other Commodities,Na,10315,Papua N Gna,NA,0.398501
99,Other Commodities,Na,10323,Philippines,NA,29.374937
99,Other Commodities,Na,10359,Singapore,NA,1011.872829
99,Other Commodities,Na,10361,Solomon Is,NA,0.044643
99,Other Commodities,Na,10369,Sri Lanka Dsr,NA,30.203253
99,Other Commodities,Na,10397,Thailand,NA,35.127144
99,Other Commodities,Na,10437,Vietnam Soc Rep,NA,69.145871
99,Other Commodities,Na,10447,Samoa,NA,0.036481
99,Other Commodities,Na,11025,Baharain Is,NA,4.51177
99,Other Commodities,Na,11191,Iraq,NA,0.936572
99,Other Commodities,Na,11207,Jordan,NA,2.506485
99,Other Commodities,Na,11219,Kuwait,NA,5.044908
99,Other Commodities,Na,11225,Lebanon,NA,1.126447
99,Other Commodities,Na,11301,Oman,NA,6.654518
99,Other Commodities,Na,11335,Qatar,NA,7.071981
99,Other Commodities,Na,11351,Saudi Arab,NA,33.372521
99,Other Commodities,Na,11391,Syria,NA,1.226524
99,Other Commodities,Na,11419,U Arab Emts,NA,319.347046
99,Other Commodities,Na,11453,Yemen Republc,NA,1.980958
99,Other Commodities,Na,12075,Taiwan,NA,24.713664
99,Other Commodities,Na,12131,Fr Guiana,NA,0.000628
99,Other Commodities,Na,12133,Fr Polynesia,NA,0.000003
99,Other Commodities,Na,12195,Israel,NA,15.826771
99,Other Commodities,Na,12215,Korea Dp Rp,NA,3.729798
99,Other Commodities,Na,12239,Macao,NA,0.002054
99,Other Commodities,Na,12247,Maldives,NA,2.254196
99,Other Commodities,Na,12281,New Caledonia,NA,0.357952
99,Other Commodities,Na,12329,Timor-Leste,NA,0.064151
99,Other Commodities,Na,12431,Vanuatu Rep,NA,0.000059
99,Other Commodities,Na,13019,Austria,NA,3.098246
99,Other Commodities,Na,13033,Belgium,NA,25.991392
99,Other Commodities,Na,13101,Denmark,NA,4.518943
99,Other Commodities,Na,13125,Finland,NA,0.817039
99,Other Commodities,Na,13129,France,NA,80.123113
99,Other Commodities,Na,13147,Germany,NA,137.133635
99,Other Commodities,Na,13155,Greece,NA,1.8625
99,Other Commodities,Na,13193,Ireland,NA,2.492063
99,Other Commodities,Na,13197,Italy,NA,34.547813
99,Other Commodities,Na,13198,Vatican City,NA,0.000138
99,Other Commodities,Na,13235,Luxembourg,NA,0.039436
99,Other Commodities,Na,13262,Monaco,NA,0.002828
99,Other Commodities,Na,13275,Netherland,NA,39.416013
99,Other Commodities,Na,13327,Portugal,NA,2.445914
99,Other Commodities,Na,13346,San Marino,NA,0.070242
99,Other Commodities,Na,13367,Spain,NA,40.524847
99,Other Commodities,Na,13387,Sweden,NA,9.259155
99,Other Commodities,Na,13421,U K,NA,204.700182
99,Other Commodities,Na,14121,Faroe Is.,NA,0.000467
99,Other Commodities,Na,14185,Iceland,NA,0.006376
99,Other Commodities,Na,14297,Norway,NA,3.466978
99,Other Commodities,Na,14389,Switzerland,NA,18.684264
99,Other Commodities,Na,15003,Albania,NA,0.355726
99,Other Commodities,Na,15016,Armenia,NA,0.024971
99,Other Commodities,Na,15021,Azerbaijan,NA,0.286353
99,Other Commodities,Na,15040,Bosnia-Hrzgovin,NA,0.039482
99,Other Commodities,Na,15049,Bulgaria,NA,0.651647
99,Other Commodities,Na,15055,Belarus,NA,0.061302
99,Other Commodities,Na,15092,Croatia,NA,0.352184
99,Other Commodities,Na,15098,Czech Republic,NA,1.307048
99,Other Commodities,Na,15114,Estonia,NA,0.4556
99,Other Commodities,Na,15145,Georgia,NA,0.367151
99,Other Commodities,Na,15181,Hungary,NA,0.917443
99,Other Commodities,Na,15212,Kazakhstan,NA,0.223341
99,Other Commodities,Na,15216,Kyrghyzstan,NA,0.041501
99,Other Commodities,Na,15224,Latvia,NA,0.865576
99,Other Commodities,Na,15234,Lithuania,NA,0.939713
99,Other Commodities,Na,15240,Macedonia,NA,0.00992
99,Other Commodities,Na,15260,Moldova,NA,0.028145
99,Other Commodities,Na,15325,Poland,NA,14.642072
99,Other Commodities,Na,15343,Romania,NA,0.914002
99,Other Commodities,Na,15344,Russia,NA,7.0994
99,Other Commodities,Na,15352,Serbia,NA,1.604353
99,Other Commodities,Na,15358,Slovak Rep,NA,0.200109
99,Other Commodities,Na,15360,Slovenia,NA,0.122105
99,Other Commodities,Na,15393,Tajikistan,NA,0.002167
99,Other Commodities,Na,15410,Turkmenistan,NA,0.180909
99,Other Commodities,Na,15422,Ukraine,NA,0.554928
99,Other Commodities,Na,15430,Uzbekistan,NA,0.143396
99,Other Commodities,Na,16095,Cyprus,NA,0.373737
99,Other Commodities,Na,16151,Gibraltar,NA,0.000227
99,Other Commodities,Na,16233,Liechtenstein,NA,0.000528
99,Other Commodities,Na,16251,Malta,NA,0.742516
99,Other Commodities,Na,16409,Turkey,NA,39.699398
A1,Tea,Kgs,599,Unspecified,1000,0.006049
A1,Tea,Kgs,1213,Kenya,3186967,5.400802
A1,Tea,Kgs,1395,Tanzania Rep,2592,0.013705
A1,Tea,Kgs,1417,Uganda,194,0.00154
A1,Tea,Kgs,2035,Benin,257304,1.291079
A1,Tea,Kgs,2050,Burkina Faso,225881,1.463672
A1,Tea,Kgs,2057,Cameroon,300,0.002028
A1,Tea,Kgs,2087,Congo P Rep,47696,0.139266
A1,Tea,Kgs,2141,Gabon,13,0.000066
A1,Tea,Kgs,2199,Cote D' Ivoire,37647,0.234833
A1,Tea,Kgs,2257,Mauritius,4522,0.035603
A1,Tea,Kgs,2289,Niger,46804,0.257868
A1,Tea,Kgs,2345,Rwanda,10,0.00003
A1,Tea,Kgs,2353,Senegal,394235,1.643059
A1,Tea,Kgs,2399,Togo,42466,0.192688
A1,Tea,Kgs,2459,Congo D. Rep.,49435,0.072893
A1,Tea,Kgs,3011,Angola,360,0.00288
A1,Tea,Kgs,3041,Botswana,1484,0.008365
A1,Tea,Kgs,3102,Djibouti,10,0.00006
A1,Tea,Kgs,3143,Gambia,32386,0.15519
A1,Tea,Kgs,3149,Ghana,709579,3.087439
A1,Tea,Kgs,3167,Guinea,12641,0.069522
A1,Tea,Kgs,3229,Liberia,500,0.002472
A1,Tea,Kgs,3243,Malawi,898,0.003052
A1,Tea,Kgs,3249,Mali,57404,0.256035
A1,Tea,Kgs,3267,Mozambique,615,0.002829
A1,Tea,Kgs,3291,Nigeria,364494,1.512592
A1,Tea,Kgs,3339,Reunion,2920,0.011267
A1,Tea,Kgs,3355,Seychelles,3496,0.017246
A1,Tea,Kgs,3357,Sierra Leone,280,0.002066
A1,Tea,Kgs,3385,Swaziland,100,0.001467
A1,Tea,Kgs,3461,Zambia,9328,0.065337
A1,Tea,Kgs,4005,Algeria,74542,0.143487
A1,Tea,Kgs,4111,Egypt A Rp,3493122,5.28987
A1,Tea,Kgs,4231,Libya,78630,0.204974
A1,Tea,Kgs,4265,Morocco,35829,0.177348
A1,Tea,Kgs,4365,South Africa,41131,0.23782
A1,Tea,Kgs,4381,Sudan,195,0.000958
A1,Tea,Kgs,4407,Tunisia,3605839,4.016752
A1,Tea,Kgs,4463,Zimbabwe,117,0.001282
A1,Tea,Kgs,5059,Canada,2018694,9.476013
A1,Tea,Kgs,5423,U S A,16468438,63.170596
A1,Tea,Kgs,6015,Argentina,210,0.008006
A1,Tea,Kgs,6043,Brazil,539,0.006273
A1,Tea,Kgs,6073,Chile,15292,0.139074
A1,Tea,Kgs,6083,Colombia,80025,0.131611
A1,Tea,Kgs,6109,Ecuador,384,0.004398
A1,Tea,Kgs,6319,Peru,10,0.00003
A1,Tea,Kgs,7171,Guyana,30,0.000112
A1,Tea,Kgs,7203,Jamaica,276,0.001894
A1,Tea,Kgs,7405,Trinidad,1799,0.015763
A1,Tea,Kgs,8287,Nicaragua,5,0.000541
A1,Tea,Kgs,9065,Cayman Is,24,0.000026
A1,Tea,Kgs,9259,Mexico,5275,0.03287
A1,Tea,Kgs,9277,Netherlandantil,3298,0.013115
A1,Tea,Kgs,9311,Panama Republic,1092,0.005505
A1,Tea,Kgs,9383,Suriname,55105,0.177482
A1,Tea,Kgs,10001,Afghanistan,1030090,1.819195
A1,Tea,Kgs,10017,Australia,3421182,20.448921
A1,Tea,Kgs,10027,Bangladesh Pr,9136173,12.301722
A1,Tea,Kgs,10038,Bhutan,13098,0.079267
A1,Tea,Kgs,10047,Brunei,628,0.002089
A1,Tea,Kgs,10056,Cambodia,755,0.003954
A1,Tea,Kgs,10077,China P Rp,5223283,15.316372
A1,Tea,Kgs,10127,Fiji Is,3837,0.025031
A1,Tea,Kgs,10179,Hong Kong,335999,2.05433
A1,Tea,Kgs,10187,Indonesia,1697422,2.437313
A1,Tea,Kgs,10189,Iran,25849798,105.106076
A1,Tea,Kgs,10205,Japan,3382587,22.526808
A1,Tea,Kgs,10217,Korea Rp,96914,0.951627
A1,Tea,Kgs,10245,Malaysia,3172028,5.221754
A1,Tea,Kgs,10258,Myanmar,10,0.00003
A1,Tea,Kgs,10261,Mongolia,2852,0.026887
A1,Tea,Kgs,10273,Nepal,142426,0.477277
A1,Tea,Kgs,10285,New Zealand,151588,0.801578
A1,Tea,Kgs,10309,Pakistan Ir,19417221,30.245571
A1,Tea,Kgs,10323,Philippines,370207,2.750386
A1,Tea,Kgs,10359,Singapore,568551,2.438023
A1,Tea,Kgs,10369,Sri Lanka Dsr,2018660,4.488535
A1,Tea,Kgs,10397,Thailand,118298,0.904
A1,Tea,Kgs,10437,Vietnam Soc Rep,294744,0.827133
A1,Tea,Kgs,11025,Baharain Is,396324,1.786924
A1,Tea,Kgs,11191,Iraq,199905,0.351427
A1,Tea,Kgs,11207,Jordan,102998,0.267094
A1,Tea,Kgs,11219,Kuwait,832217,3.4876
A1,Tea,Kgs,11225,Lebanon,4000,0.036133
A1,Tea,Kgs,11301,Oman,374838,1.671859
A1,Tea,Kgs,11335,Qatar,515771,2.41658
A1,Tea,Kgs,11351,Saudi Arab,3549330,14.079893
A1,Tea,Kgs,11391,Syria,13200,0.052318
A1,Tea,Kgs,11419,U Arab Emts,16064084,50.8053
A1,Tea,Kgs,11453,Yemen Republc,40000,0.047192
A1,Tea,Kgs,12075,Taiwan,3029893,5.785112
A1,Tea,Kgs,12195,Israel,627977,5.371089
A1,Tea,Kgs,12215,Korea Dp Rp,6367,0.058434
A1,Tea,Kgs,12247,Maldives,4022,0.031698
A1,Tea,Kgs,13019,Austria,2032,0.01544
A1,Tea,Kgs,13033,Belgium,573189,1.225937
A1,Tea,Kgs,13101,Denmark,16874,0.231065
A1,Tea,Kgs,13125,Finland,720204,2.154781
A1,Tea,Kgs,13129,France,238451,1.958982
A1,Tea,Kgs,13147,Germany,11461527,40.03254
A1,Tea,Kgs,13155,Greece,19083,0.041771
A1,Tea,Kgs,13193,Ireland,1349041,8.897491
A1,Tea,Kgs,13197,Italy,1453267,9.064638
A1,Tea,Kgs,13275,Netherland,3241059,14.320104
A1,Tea,Kgs,13327,Portugal,26339,0.069079
A1,Tea,Kgs,13367,Spain,692842,1.062929
A1,Tea,Kgs,13387,Sweden,304855,1.200954
A1,Tea,Kgs,13421,U K,20446515,64.068573
A1,Tea,Kgs,14297,Norway,29618,0.16222
A1,Tea,Kgs,14389,Switzerland,50468,0.460258
A1,Tea,Kgs,15016,Armenia,1677,0.008732
A1,Tea,Kgs,15021,Azerbaijan,181795,0.399818
A1,Tea,Kgs,15040,Bosnia-Hrzgovin,324,0.000883
A1,Tea,Kgs,15049,Bulgaria,192,0.000723
A1,Tea,Kgs,15055,Belarus,10,0.00003
A1,Tea,Kgs,15092,Croatia,2320,0.017339
A1,Tea,Kgs,15098,Czech Republic,17230,0.194232
A1,Tea,Kgs,15114,Estonia,37399,0.212528
A1,Tea,Kgs,15145,Georgia,346822,0.864162
A1,Tea,Kgs,15181,Hungary,54,0.000328
A1,Tea,Kgs,15212,Kazakhstan,10903452,31.078339
A1,Tea,Kgs,15216,Kyrghyzstan,177391,0.507797
A1,Tea,Kgs,15224,Latvia,64689,0.15663
A1,Tea,Kgs,15234,Lithuania,23340,0.07741
A1,Tea,Kgs,15260,Moldova,90,0.000498
A1,Tea,Kgs,15325,Poland,6100608,13.36337
A1,Tea,Kgs,15344,Russia,49406825,102.877203
A1,Tea,Kgs,15352,Serbia,360,0.002259
A1,Tea,Kgs,15358,Slovak Rep,238,0.006063
A1,Tea,Kgs,15393,Tajikistan,176700,0.620477
A1,Tea,Kgs,15410,Turkmenistan,84610,0.215537
A1,Tea,Kgs,15422,Ukraine,3426559,6.886153
A1,Tea,Kgs,15430,Uzbekistan,24108,0.063531
A1,Tea,Kgs,16251,Malta,208,0.000134
A1,Tea,Kgs,16409,Turkey,416875,0.79613
A2,Coffee,Kgs,1213,Kenya,27400,0.223142
A2,Coffee,Kgs,1395,Tanzania Rep,480,0.002062
A2,Coffee,Kgs,1417,Uganda,18065,0.031087
A2,Coffee,Kgs,2035,Benin,421149,3.822437
A2,Coffee,Kgs,2050,Burkina Faso,150412,1.257492
A2,Coffee,Kgs,2057,Cameroon,73767,0.620564
A2,Coffee,Kgs,2087,Congo P Rep,132829,1.203009
A2,Coffee,Kgs,2141,Gabon,7297,0.07059
A2,Coffee,Kgs,2199,Cote D' Ivoire,182750,1.454998
A2,Coffee,Kgs,2255,Mauritania,218037,1.704883
A2,Coffee,Kgs,2257,Mauritius,4079,0.014998
A2,Coffee,Kgs,2289,Niger,416183,3.426973
A2,Coffee,Kgs,2353,Senegal,741458,6.247639
A2,Coffee,Kgs,2399,Togo,371983,2.997775
A2,Coffee,Kgs,2459,Congo D. Rep.,45088,0.248963
A2,Coffee,Kgs,3011,Angola,30,0.00021
A2,Coffee,Kgs,3041,Botswana,30,0.000251
A2,Coffee,Kgs,3143,Gambia,70509,0.591455
A2,Coffee,Kgs,3149,Ghana,298110,2.84765
A2,Coffee,Kgs,3167,Guinea,2230,0.017948
A2,Coffee,Kgs,3229,Liberia,50,0.000289
A2,Coffee,Kgs,3249,Mali,271541,2.316189
A2,Coffee,Kgs,3267,Mozambique,654,0.003837
A2,Coffee,Kgs,3291,Nigeria,309743,2.310135
A2,Coffee,Kgs,3339,Reunion,8,0.000047
A2,Coffee,Kgs,3355,Seychelles,6444,0.066694
A2,Coffee,Kgs,3357,Sierra Leone,20160,0.166798
A2,Coffee,Kgs,3461,Zambia,217,0.000916
A2,Coffee,Kgs,4005,Algeria,546505,1.05026
A2,Coffee,Kgs,4111,Egypt A Rp,1618293,3.635442
A2,Coffee,Kgs,4231,Libya,6384400,13.113411
A2,Coffee,Kgs,4265,Morocco,596200,1.120038
A2,Coffee,Kgs,4365,South Africa,151870,0.513753
A2,Coffee,Kgs,4381,Sudan,300,0.001216
A2,Coffee,Kgs,4407,Tunisia,2263993,4.288513
A2,Coffee,Kgs,5059,Canada,1030148,2.241025
A2,Coffee,Kgs,5423,U S A,3573139,28.726915
A2,Coffee,Kgs,6319,Peru,18300,0.046359
A2,Coffee,Kgs,7405,Trinidad,107,0.000785
A2,Coffee,Kgs,8113,El Salvador,29414,0.18826
A2,Coffee,Kgs,8287,Nicaragua,8520,0.065939
A2,Coffee,Kgs,9259,Mexico,100,0.00445
A2,Coffee,Kgs,10017,Australia,6342048,19.978455
A2,Coffee,Kgs,10027,Bangladesh Pr,140921,1.014254
A2,Coffee,Kgs,10047,Brunei,54,0.000349
A2,Coffee,Kgs,10077,China P Rp,261759,1.258638
A2,Coffee,Kgs,10179,Hong Kong,6204,0.068661
A2,Coffee,Kgs,10187,Indonesia,1379525,8.185679
A2,Coffee,Kgs,10189,Iran,714981,2.221642
A2,Coffee,Kgs,10205,Japan,724313,4.003115
A2,Coffee,Kgs,10217,Korea Rp,4266802,10.476998
A2,Coffee,Kgs,10245,Malaysia,2302666,13.511554
A2,Coffee,Kgs,10258,Myanmar,833200,4.327475
A2,Coffee,Kgs,10261,Mongolia,3955,0.027715
A2,Coffee,Kgs,10273,Nepal,237903,1.905616
A2,Coffee,Kgs,10285,New Zealand,279068,0.751187
A2,Coffee,Kgs,10309,Pakistan Ir,6956,0.06525
A2,Coffee,Kgs,10323,Philippines,200,0.012223
A2,Coffee,Kgs,10359,Singapore,593486,4.251517
A2,Coffee,Kgs,10369,Sri Lanka Dsr,41843,0.289998
A2,Coffee,Kgs,10397,Thailand,2926,0.039983
A2,Coffee,Kgs,10437,Vietnam Soc Rep,382660,2.060233
A2,Coffee,Kgs,11025,Baharain Is,51929,0.231615
A2,Coffee,Kgs,11191,Iraq,28769,0.236995
A2,Coffee,Kgs,11207,Jordan,10168860,33.632966
A2,Coffee,Kgs,11219,Kuwait,5325215,17.83104
A2,Coffee,Kgs,11225,Lebanon,176800,0.34326
A2,Coffee,Kgs,11301,Oman,838963,2.289699
A2,Coffee,Kgs,11335,Qatar,151459,0.679721
A2,Coffee,Kgs,11351,Saudi Arab,3873152,12.833977
A2,Coffee,Kgs,11391,Syria,1059639,3.43502
A2,Coffee,Kgs,11419,U Arab Emts,2118944,7.963948
A2,Coffee,Kgs,12075,Taiwan,1489925,6.407138
A2,Coffee,Kgs,12133,Fr Polynesia,17280,0.133242
A2,Coffee,Kgs,12195,Israel,4000700,8.523687
A2,Coffee,Kgs,12215,Korea Dp Rp,495,0.010886
A2,Coffee,Kgs,12247,Maldives,3435,0.048313
A2,Coffee,Kgs,12281,New Caledonia,19200,0.045551
A2,Coffee,Kgs,13019,Austria,272198,0.578024
A2,Coffee,Kgs,13033,Belgium,15739760,43.616947
A2,Coffee,Kgs,13101,Denmark,952248,1.726016
A2,Coffee,Kgs,13125,Finland,2016248,11.528283
A2,Coffee,Kgs,13129,France,2632106,11.721409
A2,Coffee,Kgs,13147,Germany,26883889,70.586363
A2,Coffee,Kgs,13155,Greece,6591500,13.27927
A2,Coffee,Kgs,13193,Ireland,62462,0.617959
A2,Coffee,Kgs,13197,Italy,78553783,173.812976
A2,Coffee,Kgs,13275,Netherland,1329465,4.110435
A2,Coffee,Kgs,13327,Portugal,3507200,6.932032
A2,Coffee,Kgs,13367,Spain,6134485,12.604532
A2,Coffee,Kgs,13387,Sweden,155300,0.5772
A2,Coffee,Kgs,13421,U K,2234143,7.381638
A2,Coffee,Kgs,14297,Norway,258457,0.802731
A2,Coffee,Kgs,14389,Switzerland,2287326,9.308445
A2,Coffee,Kgs,15003,Albania,938000,1.889557
A2,Coffee,Kgs,15016,Armenia,59000,0.178834
A2,Coffee,Kgs,15040,Bosnia-Hrzgovin,19000,0.033045
A2,Coffee,Kgs,15049,Bulgaria,54040,0.182215
A2,Coffee,Kgs,15055,Belarus,107264,0.471917
A2,Coffee,Kgs,15092,Croatia,609500,1.151547
A2,Coffee,Kgs,15098,Czech Republic,90756,0.377864
A2,Coffee,Kgs,15114,Estonia,427759,1.757468
A2,Coffee,Kgs,15145,Georgia,186478,1.032415
A2,Coffee,Kgs,15181,Hungary,146703,0.773449
A2,Coffee,Kgs,15212,Kazakhstan,42598,0.304054
A2,Coffee,Kgs,15224,Latvia,373505,2.850823
A2,Coffee,Kgs,15234,Lithuania,437298,3.039026
A2,Coffee,Kgs,15260,Moldova,9360,0.08547
A2,Coffee,Kgs,15325,Poland,3289373,14.230903
A2,Coffee,Kgs,15343,Romania,1085126,3.504304
A2,Coffee,Kgs,15344,Russia,11331319,64.762472
A2,Coffee,Kgs,15356,Montenegro,1664400,3.134209
A2,Coffee,Kgs,15358,Slovak Rep,19000,0.045492
A2,Coffee,Kgs,15360,Slovenia,10961600,20.888686
A2,Coffee,Kgs,15410,Turkmenistan,44828,0.367075
A2,Coffee,Kgs,15422,Ukraine,1869867,10.296566
A2,Coffee,Kgs,15430,Uzbekistan,14130,0.084561
A2,Coffee,Kgs,16409,Turkey,4494346,27.49982
A3,Rice -Basmoti,Ton,1213,Kenya,4067,3.376785
A3,Rice -Basmoti,Ton,1395,Tanzania Rep,4859,3.945767
A3,Rice -Basmoti,Ton,1417,Uganda,204,0.154001
A3,Rice -Basmoti,Ton,2035,Benin,2824,3.848533
A3,Rice -Basmoti,Ton,2050,Burkina Faso,72,0.039107
A3,Rice -Basmoti,Ton,2057,Cameroon,362,0.290319
A3,Rice -Basmoti,Ton,2067,C Afri Rep,423,0.308162
A3,Rice -Basmoti,Ton,2087,Congo P Rep,353,0.395228
A3,Rice -Basmoti,Ton,2141,Gabon,71,0.050692
A3,Rice -Basmoti,Ton,2199,Cote D' Ivoire,986,0.760589
A3,Rice -Basmoti,Ton,2241,Madagascar,38,0.035074
